#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 03 20 06 00 130  3.0  4.0   0.5     8    MM  MM 1023.5  -0.1   0.7    MM   MM -1.6    MM
2014 03 20 05 00 150  2.0  2.0   0.5     8    MM  MM 1024.2  -0.2   0.7    MM   MM -1.6    MM
2014 03 20 04 00 160  4.0  4.0   0.6     9    MM  MM 1024.4  -0.2   0.7    MM   MM -1.9    MM
2014 03 20 03 00 160  4.0  5.0   0.6    10    MM  MM 1025.1  -0.3   0.7    MM   MM -1.6    MM
2014 03 20 02 00 180  4.0  5.0   0.6     9    MM  MM 1025.8  -0.4   0.7    MM   MM -0.9    MM
2014 03 20 01 00 180  3.0  4.0   0.6     9    MM  MM 1026.3  -0.4   0.7    MM   MM -0.2    MM
2014 03 20 00 00 190  4.0  5.0   0.6    10    MM  MM 1026.7  -0.3   0.6    MM   MM +0.0    MM
2014 03 19 23 00 200  5.0  6.0   0.6    10    MM  MM 1026.7  -0.5   0.3    MM   MM +0.0    MM
2014 03 19 22 00 200  5.0  7.0   0.6    10    MM  MM 1026.5  -0.7   0.3    MM   MM -0.5    MM
2014 03 19 21 00 190  5.0  6.0   0.6    10    MM  MM 1026.7  -0.8   0.3    MM   MM -0.6    MM
2014 03 19 20 00 190  5.0  6.0   0.6    10    MM  MM 1026.7  -1.1   0.3    MM   MM -1.2    MM
2014 03 19 19 00 190  5.0  6.0   0.6    10    MM  MM 1027.0  -1.5   0.2    MM   MM -1.8    MM
2014 03 19 18 00 190  5.0  6.0   0.7    10    MM  MM 1027.3  -1.8   0.3    MM   MM -1.9    MM
2014 03 19 17 00 190  4.0  4.0   0.7    10    MM  MM 1027.9  -2.1   0.3    MM   MM -1.6    MM
2014 03 19 16 00 160  2.0  3.0   0.7    11    MM  MM 1028.8  -2.4   0.3    MM   MM -0.8    MM
2014 03 19 15 00  70  2.0  2.0   0.7    10    MM  MM 1029.2  -2.8   0.0    MM   MM +0.0    MM
2014 03 19 14 00  30  2.0  3.0   0.7    10    MM  MM 1029.5  -3.3  -0.1    MM   MM +0.6    MM
2014 03 19 13 00  20  3.0  4.0   0.7    10    MM  MM 1029.6  -3.7  -0.2    MM   MM +1.6    MM
2014 03 19 12 00  20  3.0  4.0   0.8    11    MM  MM 1029.2  -3.7  -0.3    MM   MM +2.0    MM
2014 03 19 11 00   0  4.0  5.0   0.7    10    MM  MM 1028.9  -3.8  -0.2    MM   MM +2.1    MM
2014 03 19 10 00 360  5.0  6.0   0.8    11    MM  MM 1028.0  -3.8  -0.2    MM   MM +0.5    MM
2014 03 19 09 00 350  5.0  6.0   0.9    11    MM  MM 1027.2  -3.7  -0.2    MM   MM -0.1    MM
2014 03 19 08 00 340  5.0  6.0   0.9    12    MM  MM 1026.8  -3.4  -0.1    MM   MM -0.4    MM
2014 03 19 07 00 340  4.0  6.0   0.9    12    MM  MM 1027.5  -3.1  -0.1    MM   MM +0.5    MM
2014 03 19 06 00 320  5.0  6.0   1.0    11    MM  MM 1027.3  -2.7  -0.1    MM   MM +0.2    MM
2014 03 19 05 00 320  4.0  5.0   1.1    12    MM  MM 1027.2  -2.5  -0.1    MM   MM +0.7    MM
2014 03 19 04 00 290  5.0  6.0   1.2    11    MM  MM 1027.0  -2.5  -0.1    MM   MM +0.5    MM
2014 03 19 03 00 280  5.0  6.0   1.2    12    MM  MM 1027.1  -2.3   0.0    MM   MM +1.3    MM
2014 03 19 02 00 310  5.0  6.0   1.3    11    MM  MM 1026.5  -2.0   0.0    MM   MM +1.3    MM
2014 03 19 01 00 300  4.0  6.0   1.2    12    MM  MM 1026.5  -1.8   0.0    MM   MM +2.4    MM
2014 03 19 00 00 340  5.0  7.0   1.5    12    MM  MM 1025.8  -1.9   0.0    MM   MM +2.7    MM
2014 03 18 23 00 340  6.0  7.0   1.5    12    MM  MM 1025.2  -1.7   0.1    MM   MM +3.6    MM
2014 03 18 22 00 330  7.0  8.0   1.6    13    MM  MM 1024.1  -1.1   0.1    MM   MM +3.1    MM
2014 03 18 21 00 320  5.0  7.0   1.5    12    MM  MM 1023.1  -0.6   0.1    MM   MM +2.3    MM
2014 03 18 20 00 320  6.0  9.0   1.6    13    MM  MM 1021.6  -0.4   0.1    MM   MM +0.6    MM
2014 03 18 19 00 310  7.0  9.0   1.5    13    MM  MM 1021.0  -1.1   0.1    MM   MM -0.5    MM
2014 03 18 18 00 300  8.0 11.0   1.2    12    MM  MM 1020.8  -1.7   0.1    MM   MM -1.1    MM
2014 03 18 17 00 280  7.0  9.0   1.1    13    MM  MM 1021.0  -2.9   0.0    MM   MM -0.4    MM
2014 03 18 16 00 250  9.0 11.0   0.8    14    MM  MM 1021.5  -5.0   0.0    MM   MM +0.2    MM
2014 03 18 15 00 270  7.0  9.0   0.6    14    MM  MM 1021.9  -5.4   0.0    MM   MM +1.0    MM
2014 03 18 14 00 290  7.0  8.0   0.6    13    MM  MM 1021.4  -6.9  -0.1    MM   MM +0.7    MM
2014 03 18 13 00 290  6.0  8.0   0.6     3    MM  MM 1021.3  -7.6  -0.2    MM   MM +1.1    MM
2014 03 18 12 00 300  8.0 10.0   0.6     3    MM  MM 1020.9  -7.9  -0.2    MM   MM +1.6    MM
2014 03 18 11 00 300  8.0 11.0   0.5     3    MM  MM 1020.7  -8.3  -0.2    MM   MM +2.2    MM
2014 03 18 10 00 300  8.0 10.0   0.5     3    MM  MM 1020.2  -8.1  -0.3    MM   MM +2.1    MM
2014 03 18 09 00 280  7.0  9.0   0.5     8    MM  MM 1019.3  -7.7  -0.2    MM   MM +1.4    MM
2014 03 18 08 00 300  8.0  9.0   0.5     3    MM  MM 1018.5  -7.1  -0.2    MM   MM +1.5    MM
2014 03 18 07 00 300  6.0  8.0   0.6     9    MM  MM 1018.1  -7.3  -0.2    MM   MM +1.7    MM
2014 03 18 06 00 310  8.0 10.0   0.6     8    MM  MM 1017.9  -6.9  -0.2    MM   MM +1.7    MM
2014 03 18 05 00 330  8.0  9.0   0.7     9    MM  MM 1017.0  -7.0  -0.1    MM   MM +1.4    MM
2014 03 18 04 00 320  8.0 11.0   0.8     9    MM  MM 1016.4  -6.6  -0.1    MM   MM +0.8    MM
2014 03 18 03 00 320  8.0 12.0   0.8     8    MM  MM 1016.2  -6.4  -0.1    MM   MM +1.2    MM
2014 03 18 02 00 300  7.0  9.0   0.8     9    MM  MM 1015.6  -6.4  -0.1    MM   MM +1.5    MM
2014 03 18 01 00 290  7.0  9.0   0.8     8    MM  MM 1015.6  -6.7   0.0    MM   MM +2.6    MM
2014 03 18 00 00 300  8.0 10.0   1.0    10    MM  MM 1015.0  -6.4   0.0    MM   MM +2.6    MM
2014 03 17 23 00 340  8.0 10.0   1.0     9    MM  MM 1014.1  -5.8   0.0    MM   MM +1.6    MM
2014 03 17 22 00 320  8.0 10.0   1.0    10    MM  MM 1013.0  -4.5   0.1    MM   MM -0.1    MM
2014 03 17 21 00 320  5.0  7.0   1.0     9    MM  MM 1012.4  -3.7   0.1    MM   MM -0.8    MM
2014 03 17 20 00 300  5.0  7.0   1.1     8    MM  MM 1012.5  -4.0   0.1    MM   MM -1.8    MM
2014 03 17 19 00 300  5.0  7.0   1.1     9    MM  MM 1013.1  -4.6   0.1    MM   MM -2.4    MM
2014 03 17 18 00 280  6.0  7.0   1.2     8    MM  MM 1013.2  -5.1   0.1    MM   MM -3.4    MM
2014 03 17 17 00 280  4.0  7.0   1.2     8    MM  MM 1014.3  -6.1   0.1    MM   MM -3.2    MM
2014 03 17 16 00 270  6.0  9.0   1.2    10    MM  MM 1015.5  -6.9   0.0    MM   MM -2.5    MM
2014 03 17 15 00 290  6.0  8.0   1.4    10    MM  MM 1016.6  -7.9   0.0    MM   MM -1.4    MM
2014 03 17 14 00 280  7.0 10.0   1.4    10    MM  MM 1017.5  -8.2  -0.1    MM   MM +0.0    MM
2014 03 17 13 00 280  8.0 10.0   1.5    10    MM  MM 1018.0  -8.4   0.0    MM   MM +1.3    MM
2014 03 17 12 00 280  9.0 13.0   1.6    10    MM  MM 1018.0  -9.2   0.0    MM   MM +1.7    MM
2014 03 17 11 00 280 10.0 12.0   1.7    10    MM  MM 1017.5  -9.1   0.0    MM   MM +0.8    MM
2014 03 17 10 00 290 11.0 14.0   1.8    11    MM  MM 1016.7  -9.0   0.1    MM   MM -0.1    MM
2014 03 17 09 00 300 11.0 14.0   1.8    11    MM  MM 1016.3  -8.7   0.1    MM   MM +0.3    MM
2014 03 17 08 00 290 10.0 14.0   2.0    11    MM  MM 1016.7  -8.3   0.1    MM   MM +1.6    MM
2014 03 17 07 00 290  9.0 12.0   2.0    11    MM  MM 1016.8  -7.9   0.3    MM   MM +2.6    MM
2014 03 17 06 00 300 11.0 14.0   2.3    11    MM  MM 1016.0  -6.9   0.4    MM   MM +2.6    MM
2014 03 17 05 00 290 12.0 14.0   2.2    11    MM  MM 1015.1  -5.6   0.4    MM   MM +2.3    MM
2014 03 17 04 00 280 12.0 16.0   2.4    11    MM  MM 1014.2  -4.5   0.5    MM   MM +2.4    MM
2014 03 17 03 00 280 13.0 16.0   2.3    10    MM  MM 1013.4  -3.9   0.4    MM   MM +2.1    MM
2014 03 17 02 00 280 10.0 12.0   2.4    10    MM  MM 1012.8  -3.3   0.3    MM   MM +2.6    MM
2014 03 17 01 00 280 11.0 14.0   2.4    10    MM  MM 1011.8  -3.0   0.3    MM   MM +3.3    MM
2014 03 17 00 00 280 11.0 14.0   2.5    10    MM  MM 1011.3  -2.3   0.3    MM   MM +3.4    MM
2014 03 16 23 00 280 11.0 14.0   2.5    10    MM  MM 1010.2  -1.7   0.3    MM   MM +3.1    MM
2014 03 16 22 00 280 12.0 15.0   2.4    11    MM  MM 1008.5  -1.2   0.3    MM   MM   MM    MM
2014 03 16 21 00 260 12.0 15.0   2.5     9    MM  MM 1007.9  -0.5   0.4    MM   MM +1.2    MM
2014 03 16 20 00 260 13.0 15.0   2.4    11    MM  MM 1007.1   0.0   0.4    MM   MM +0.3    MM
2014 03 16 18 00 250 12.0 15.0   2.3     9    MM  MM 1006.7   0.6   0.3    MM   MM -0.1    MM
2014 03 16 17 00 260 12.0 14.0   2.5     8    MM  MM 1006.8   0.8   0.3    MM   MM +0.2    MM
2014 03 16 16 00 260 11.0 14.0   2.5    10    MM  MM 1007.0   1.3   0.3    MM   MM +0.8    MM
2014 03 16 15 00 270 10.0 12.0   2.6    10    MM  MM 1006.8   1.6   0.3    MM   MM +0.5    MM
2014 03 16 14 00 240  9.0 12.0   2.5     8    MM  MM 1006.6   1.2   0.3    MM   MM +0.6    MM
2014 03 16 13 00 240  7.0  9.0   2.6     9    MM  MM 1006.2   1.3   0.3    MM   MM +0.4    MM
2014 03 16 12 00 240  7.0 10.0   2.3    10    MM  MM 1006.3   1.2   0.3    MM   MM +1.1    MM
2014 03 16 11 00 230  7.0  8.0   2.5    10    MM  MM 1006.0   1.1   0.2    MM   MM +1.3    MM
2014 03 16 10 00 240  6.0  8.0   2.4     9    MM  MM 1005.8   1.2   0.2    MM   MM +1.0    MM
2014 03 16 09 00 240  7.0  9.0   2.3     8    MM  MM 1005.2   1.4   0.2    MM   MM +0.5    MM
2014 03 16 08 00 230  6.0  8.0   2.4     8    MM  MM 1004.7   1.4   0.2    MM   MM -0.1    MM
2014 03 16 07 00 230  7.0  9.0   2.0     8    MM  MM 1004.8   1.2   0.2    MM   MM +0.1    MM
2014 03 16 06 00 210  3.0  4.0   2.0     8    MM  MM 1004.7   1.1   0.2    MM   MM -0.1    MM
2014 03 16 05 00 230  5.0  6.0   2.1     8    MM  MM 1004.8   1.4   0.3    MM   MM -0.8    MM
2014 03 16 04 00 220  7.0  8.0   2.0     8    MM  MM 1004.7   2.1   0.3    MM   MM -1.9    MM
2014 03 16 03 00 180  4.0  6.0   2.0     8    MM  MM 1004.8   1.7   0.3    MM   MM -2.0    MM
2014 03 16 02 00 210  4.0  5.0   2.0     8    MM  MM 1005.6   2.1   0.3    MM   MM -2.0    MM
2014 03 16 01 00 190  6.0  7.0   2.0     7    MM  MM 1006.6   2.4   0.3    MM   MM -1.5    MM
2014 03 16 00 00 180  8.0  9.0   2.0     6    MM  MM 1006.8   2.9   0.3    MM   MM -2.2    MM
2014 03 15 23 00 200  8.0 10.0   2.0    10    MM  MM 1007.6   2.7   0.3    MM   MM -2.3    MM
2014 03 15 22 00 180  9.0 11.0   1.8     6    MM  MM 1008.1   2.9   0.3    MM   MM -2.6    MM
2014 03 15 21 00 180  9.0 11.0   1.8    11    MM  MM 1009.0   3.1   0.3    MM   MM -2.4    MM
2014 03 15 20 00 190  8.0  9.0   1.8     9    MM  MM 1009.9   2.8   0.3    MM   MM   MM    MM
2014 03 15 19 00 190  7.0  8.0   1.7    10    MM  MM 1010.7   2.5   0.3    MM   MM -2.7    MM
2014 03 15 18 00 190  9.0 10.0   1.7    11    MM  MM 1011.4   2.7   0.3    MM   MM -2.7    MM
2014 03 15 16 00 170  8.0 10.0   1.7    11    MM  MM 1013.4   2.4   0.3    MM   MM -2.3    MM
2014 03 15 15 00 180  8.0  9.0   1.8    10    MM  MM 1014.1   2.3   0.2    MM   MM -2.1    MM
2014 03 15 14 00 170  8.0 10.0   1.8    10    MM  MM 1014.9   2.0   0.2    MM   MM -1.9    MM
2014 03 15 13 00 170  7.0  9.0   1.9    10    MM  MM 1015.7   1.5   0.2    MM   MM -1.6    MM
2014 03 15 12 00 180  9.0 10.0   1.9    11    MM  MM 1016.2   1.2   0.2    MM   MM -1.7    MM
2014 03 15 11 00 180  9.0 11.0   2.0    11    MM  MM 1016.8   0.9   0.2    MM   MM -1.0    MM
2014 03 15 10 00 200  9.0 11.0   1.9    11    MM  MM 1017.3   0.7   0.2    MM   MM -1.3    MM
2014 03 15 09 00 200  8.0 10.0   1.9    11    MM  MM 1017.9   0.3   0.2    MM   MM -1.5    MM
2014 03 15 08 00 200  8.0 11.0   2.1    11    MM  MM 1017.8   0.1   0.1    MM   MM -1.3    MM
2014 03 15 07 00 200  9.0 10.0   1.9    11    MM  MM 1018.6  -0.2   0.1    MM   MM -1.1    MM
2014 03 15 06 00 200  8.0 10.0   2.0    11    MM  MM 1019.4  -0.7   0.1    MM   MM -0.2    MM
2014 03 15 05 00 210  9.0 10.0   1.9    11    MM  MM 1019.1  -1.0   0.1    MM   MM -0.4    MM
2014 03 15 04 00 240  7.0  9.0   1.9    12    MM  MM 1019.7  -1.6   0.2    MM   MM -0.2    MM
2014 03 15 03 00 240  8.0 10.0   1.9    12    MM  MM 1019.6  -1.1   0.2    MM   MM +0.2    MM
2014 03 15 02 00 240  5.0  6.0   2.0    11    MM  MM 1019.5  -0.8   0.2    MM   MM +0.7    MM
2014 03 15 01 00 260  4.0  5.0   2.0    12    MM  MM 1019.9  -1.2   0.2    MM   MM +2.1    MM
2014 03 15 00 00 260  4.0  6.0   2.1    12    MM  MM 1019.4  -1.3   0.3    MM   MM +2.3    MM
2014 03 14 23 00 260  4.0  6.0   2.1    12    MM  MM 1018.8  -1.5   0.3    MM   MM +2.2    MM
2014 03 14 22 00 250  7.0  9.0   2.3    12    MM  MM 1017.8  -1.6   0.3    MM   MM +1.6    MM
2014 03 14 21 00 270  6.0  7.0   2.2    12    MM  MM 1017.1  -1.3   0.3    MM   MM +1.6    MM
2014 03 14 20 00 290  5.0  8.0   2.4    12    MM  MM 1016.6  -1.6   0.3    MM   MM +1.3    MM
2014 03 14 19 00 290  6.0  8.0   2.4    12    MM  MM 1016.2  -2.6   0.3    MM   MM +1.2    MM
2014 03 14 18 00 250  6.0  8.0   2.7    12    MM  MM 1015.5  -4.2   0.3    MM   MM +1.2    MM
2014 03 14 17 00 300  6.0  8.0   2.6    12    MM  MM 1015.3  -5.2   0.3    MM   MM +2.0    MM
2014 03 14 16 00 300  6.0  8.0   2.9    13    MM  MM 1015.0  -6.6   0.2    MM   MM +2.9    MM
2014 03 14 15 00 300  7.0 10.0   3.0    12    MM  MM 1014.3  -7.6   0.2    MM   MM +3.8    MM
2014 03 14 14 00 300  8.0 11.0   3.0    12    MM  MM 1013.3  -7.9   0.1    MM   MM +4.4    MM
2014 03 14 13 00 300  9.0 12.0   3.8    12    MM  MM 1012.1  -8.2   0.1    MM   MM +4.9    MM
2014 03 14 12 00 300 10.0 14.0   3.3    12    MM  MM 1010.5  -8.4   0.0    MM   MM +5.0    MM
2014 03 14 11 00 290 10.0 13.0   3.4    12    MM  MM 1008.9  -8.3   0.0    MM   MM +5.2    MM
2014 03 14 09 00 270 10.0 13.0   3.2    13    MM  MM 1005.5  -7.7   0.0    MM   MM +3.7    MM
2014 03 14 08 00 270  9.0 11.0   3.6    13    MM  MM 1003.7  -6.8   0.1    MM   MM +2.8    MM
2014 03 14 07 00 280  7.0  9.0   3.5    13    MM  MM 1002.7  -7.1   0.1    MM   MM +3.4    MM
2014 03 14 06 00 300  6.0  8.0   3.7    12    MM  MM 1001.8  -7.1   0.1    MM   MM +3.7    MM
2014 03 14 05 00 290  7.0 10.0   3.6    12    MM  MM 1000.9  -7.1   0.2    MM   MM +4.6    MM
2014 03 14 04 00 310  8.0 11.0   3.8    13    MM  MM  999.3  -7.1   0.1    MM   MM +4.5    MM
2014 03 14 03 00 300  8.0 10.0   3.9    14    MM  MM  998.1  -7.0   0.1    MM   MM +6.1    MM
2014 03 14 02 00 300 10.0 12.0   4.1    12    MM  MM  996.3  -6.7   0.1    MM   MM +7.6    MM
2014 03 14 01 00 300  8.0 11.0   4.1    13    MM  MM  994.8  -5.5   0.1    MM   MM +10.0    MM
2014 03 14 00 00 300  8.0 11.0   4.2    12    MM  MM  992.0  -4.5   0.1    MM   MM +8.9    MM
2014 03 13 23 00 310  9.0   MM   4.5    12    MM  MM  988.7  -2.8   0.2    MM   MM +6.9    MM
2014 03 13 22 00 240 13.0 16.0   5.4    11    MM  MM  984.8   0.5   0.2    MM   MM +3.4    MM
2014 03 13 21 00 220 15.0 19.0   4.7    11    MM  MM  983.1   1.3   0.2    MM   MM +1.4    MM
2014 03 13 20 00 210 12.0 16.0   4.2    12    MM  MM  981.8   2.2   0.2    MM   MM -0.9    MM
2014 03 13 19 00 210 10.0 13.0   3.7    11    MM  MM  981.4   2.4   0.3    MM   MM -1.0    MM
2014 03 13 18 00  80  1.0  2.0   3.6    10    MM  MM  981.7   0.8   0.2    MM   MM +0.6    MM
2014 03 13 17 00 240  2.0  3.0   3.4    10    MM  MM  982.7   1.7   0.2    MM   MM +1.5    MM
2014 03 13 16 00 290  2.0  4.0   3.2    10    MM  MM  982.4   1.2   0.2    MM   MM +2.0    MM
2014 03 13 15 00 220  6.0  8.0   3.1     9    MM  MM  981.1   2.2   0.2    MM   MM +1.4    MM
2014 03 13 14 00 210  7.0  9.0   3.1     9    MM  MM  981.2   3.0   0.2    MM   MM +1.3    MM
2014 03 13 13 00 210  7.0  9.0   3.0     8    MM  MM  980.4   4.4   0.2    MM   MM   MM    MM
2014 03 13 12 00 200  9.0 10.0   3.2     9    MM  MM  979.7   5.5   0.3    MM   MM -0.4    MM
2014 03 13 11 00 190  8.0 10.0   3.7     8    MM  MM  979.9   5.0   0.3    MM   MM   MM    MM
2014 03 13 09 00 180 14.0 19.0   3.8     8    MM  MM  980.1   6.6   0.2    MM   MM -7.0    MM
2014 03 13 07 00 170  8.0 12.0   3.2     7    MM  MM  984.6   5.4   0.2    MM   MM -7.2    MM
2014 03 13 06 00 150 12.0 14.0   3.1     8    MM  MM  987.1   5.5   0.2    MM   MM -7.1    MM
2014 03 13 05 00 140 12.0 15.0   3.2     7    MM  MM  989.9   3.9   0.2    MM   MM -7.4    MM
2014 03 13 04 00 130 15.0 18.0   2.3     5    MM  MM  991.8   3.5   0.2    MM   MM -9.2    MM
2014 03 13 03 00 120 13.0 16.0   1.7     5    MM  MM  994.2   2.9   0.2    MM   MM -9.1    MM
2014 03 13 02 00 110 11.0 13.0   1.3     8    MM  MM  997.3   1.9   0.2    MM   MM -7.6    MM
2014 03 13 01 00 100 10.0 12.0   1.2     8    MM  MM 1001.0   1.7   0.2    MM   MM -4.7    MM
2014 03 13 00 00 110  8.0  9.0   1.1     8    MM  MM 1003.3   1.6   0.2    MM   MM -3.5    MM
2014 03 12 23 00 110  6.0  7.0   1.2     8    MM  MM 1004.9   1.2   0.3    MM   MM -2.3    MM
2014 03 12 22 00 100  5.0  5.0   1.0     8    MM  MM 1005.7   0.5   0.3    MM   MM -1.4    MM
2014 03 12 21 00 100  2.0  3.0   1.1     9    MM  MM 1006.8   0.4   0.3    MM   MM -0.8    MM
2014 03 12 20 00 140  2.0  2.0   1.1     8    MM  MM 1007.2   0.5   0.3    MM   MM -0.8    MM
2014 03 12 19 00 180  3.0  4.0   1.0     9    MM  MM 1007.1   0.4   0.3    MM   MM -1.7    MM
2014 03 12 18 00 170  3.0  4.0   1.1    10    MM  MM 1007.6   0.5   0.3    MM   MM -0.5    MM
2014 03 12 17 00 200  3.0  3.0   1.0     9    MM  MM 1008.0   0.1   0.2    MM   MM -0.6    MM
2014 03 12 16 00 200  4.0  5.0   1.0     9    MM  MM 1008.8  -0.6   0.2    MM   MM +0.7    MM
2014 03 12 15 00 200  4.0  4.0   1.1    10    MM  MM 1008.1   0.5   0.2    MM   MM +0.4    MM
2014 03 12 14 00 210  4.0  6.0   1.1     8    MM  MM 1008.6   0.3   0.1    MM   MM +1.2    MM
2014 03 12 13 00 240  4.0  6.0   1.1     8    MM  MM 1008.1   0.4   0.1    MM   MM +1.1    MM
2014 03 12 12 00 240  4.0  5.0   1.0     8    MM  MM 1007.7   0.3   0.0    MM   MM +1.9    MM
2014 03 12 11 00 250  6.0  7.0   0.9     6    MM  MM 1007.4   0.0   0.0    MM   MM +2.3    MM
2014 03 12 10 00 260  4.0  6.0   0.9    10    MM  MM 1007.0   0.0   0.0    MM   MM +2.2    MM
2014 03 12 09 00 290  4.0  6.0   1.0     7    MM  MM 1005.8   0.1   0.0    MM   MM +1.4    MM
2014 03 12 08 00 250  8.0  9.0   1.1     6    MM  MM 1005.1   0.0   0.0    MM   MM +1.4    MM
2014 03 12 07 00 240  5.0  6.0   1.1     6    MM  MM 1004.8   0.3   0.0    MM   MM +1.3    MM
2014 03 12 06 00 250  5.0  6.0   1.1     6    MM  MM 1004.4   0.4   0.0    MM   MM +1.2    MM
2014 03 12 05 00 240  4.0  5.0   1.2     6    MM  MM 1003.7   0.4   0.0    MM   MM +0.7    MM
2014 03 12 04 00 260  4.0  5.0   1.2     7    MM  MM 1003.5   0.7   0.0    MM   MM +1.4    MM
2014 03 12 03 00 250  5.0  6.0   1.3     6    MM  MM 1003.2   0.4   0.1    MM   MM +1.4    MM
2014 03 12 02 00 240  3.0  4.0   1.3     7    MM  MM 1003.0   0.2   0.1    MM   MM +1.5    MM
2014 03 12 01 00 140  1.0  1.0   1.4     7    MM  MM 1002.1   0.0   0.0    MM   MM +1.5    MM
2014 03 12 00 00  90  0.0  1.0   1.4     6    MM  MM 1001.8   0.3   0.1    MM   MM +1.7    MM
2014 03 11 23 00  20  0.0  1.0   1.5     6    MM  MM 1001.5   0.3   0.1    MM   MM +1.2    MM
2014 03 11 22 00 330  2.0  2.0   1.5     6    MM  MM 1000.6   0.3   0.0    MM   MM -0.2    MM
2014 03 11 21 00 120  1.0  2.0   1.4     6    MM  MM 1000.1   0.5   0.0    MM   MM -1.1    MM
2014 03 11 20 00 130  2.0  3.0   1.4     6    MM  MM 1000.3   0.5   0.0    MM   MM -1.5    MM
2014 03 11 19 00 150  4.0  4.0   1.6     6    MM  MM 1000.8   0.5   0.0    MM   MM -2.3    MM
2014 03 11 18 00 140  5.0  6.0   1.4     5    MM  MM 1001.2   0.5   0.0    MM   MM -2.9    MM
2014 03 11 17 00 130  6.0  6.0   1.4     5    MM  MM 1001.8   0.2   0.0    MM   MM -3.0    MM
2014 03 11 16 00 140  4.0  5.0   1.1    10    MM  MM 1003.1  -0.1   0.0    MM   MM -2.3    MM
2014 03 11 15 00 140  7.0  8.0   1.1    10    MM  MM 1004.1  -0.1   0.0    MM   MM -1.4    MM
2014 03 11 14 00 100  5.0  6.0   1.1    10    MM  MM 1004.8  -0.9   0.0    MM   MM -1.4    MM
2014 03 11 13 00 110  7.0  9.0   1.2    11    MM  MM 1005.4  -0.8   0.0    MM   MM -1.1    MM
2014 03 11 12 00 110  8.0 10.0   1.1    11    MM  MM 1005.5  -0.9   0.0    MM   MM -1.4    MM
2014 03 11 11 00 110  8.0 10.0   1.1    10    MM  MM 1006.2  -1.0   0.0    MM   MM -1.3    MM
2014 03 11 10 00 120  8.0  9.0   0.9    12    MM  MM 1006.5  -1.1   0.0    MM   MM -1.4    MM
2014 03 11 09 00 120  6.0  7.0   0.9    11    MM  MM 1006.9  -1.2  -0.1    MM   MM -2.1    MM
2014 03 11 08 00 130  6.0  7.0   0.9    11    MM  MM 1007.5  -1.3  -0.1    MM   MM -1.4    MM
2014 03 11 07 00 130  5.0  6.0   0.9    10    MM  MM 1007.9  -1.4  -0.1    MM   MM -1.4    MM
2014 03 11 06 00 140  4.0  5.0   0.9    12    MM  MM 1009.0  -1.5  -0.1    MM   MM -0.3    MM
2014 03 11 05 00 140  5.0  6.0   0.8    12    MM  MM 1008.9  -1.5  -0.1    MM   MM -0.9    MM
2014 03 11 04 00 150  4.0  5.0   0.8    11    MM  MM 1009.3  -1.3  -0.1    MM   MM -0.4    MM
2014 03 11 03 00 150  4.0  5.0   0.8    11    MM  MM 1009.3  -1.4  -0.1    MM   MM -0.4    MM
2014 03 11 02 00 200  1.0  1.0   0.7    11    MM  MM 1009.8  -1.9   0.0    MM   MM +0.7    MM
2014 03 11 01 00 280  2.0  3.0   0.7    10    MM  MM 1009.7  -1.8   0.0    MM   MM +1.1    MM
2014 03 11 00 00 240  2.0  3.0   0.8    12    MM  MM 1009.7  -1.6   0.0    MM   MM +1.8    MM
2014 03 10 23 00 220  4.0  4.0   0.9    10    MM  MM 1009.1  -1.6   0.1    MM   MM +1.6    MM
2014 03 10 22 00 210  5.0  6.0   1.0    10    MM  MM 1008.6  -1.7   0.1    MM   MM +0.7    MM
2014 03 10 21 00 220  5.0  6.0   0.9    11    MM  MM 1007.9  -1.9   0.1    MM   MM -0.2    MM
2014 03 10 20 00 210  5.0  7.0   0.8    11    MM  MM 1007.5  -2.1   0.2    MM   MM -1.4    MM
2014 03 10 19 00 200  6.0  7.0   0.9    11    MM  MM 1007.9  -2.8   0.2    MM   MM -1.7    MM
2014 03 10 18 00 210  5.0  6.0   0.9    11    MM  MM 1008.1  -2.8   0.2    MM   MM -2.0    MM
2014 03 10 17 00 200  4.0  4.0   0.9    11    MM  MM 1008.9  -3.1   0.1    MM   MM -1.3    MM
2014 03 10 16 00 190  3.0  4.0   0.9    12    MM  MM 1009.6  -3.7   0.0    MM   MM -0.4    MM
2014 03 10 15 00 220  3.0  4.0   0.9    10    MM  MM 1010.1  -4.3   0.0    MM   MM +0.2    MM
2014 03 10 14 00 240  2.0  3.0   0.9    12    MM  MM 1010.2  -5.1  -0.1    MM   MM +0.5    MM
2014 03 10 13 00 330  2.0  3.0   1.0    12    MM  MM 1010.0  -5.4  -0.2    MM   MM +0.6    MM
2014 03 10 12 00 340  3.0  4.0   1.0    12    MM  MM 1009.9  -5.5  -0.2    MM   MM +0.8    MM
2014 03 10 11 00 330  4.0  5.0   1.0    11    MM  MM 1009.7  -5.4  -0.2    MM   MM +0.8    MM
2014 03 10 10 00 330  4.0  6.0   1.1    11    MM  MM 1009.4  -5.2  -0.1    MM   MM +0.4    MM
